PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total
201502,ARBOLADO,RECLAMO,LINIERS,97
201502,ARBOLADO,RECLAMO,MATADEROS,79
201502,ARBOLADO,RECLAMO,MONSERRAT,7
201502,ARBOLADO,RECLAMO,MONTE CASTRO,30
201502,ARBOLADO,RECLAMO,NUEVA POMPEYA,39
201502,ARBOLADO,RECLAMO,NUÑEZ,37
201502,ARBOLADO,RECLAMO,PALERMO,107
201502,ARBOLADO,RECLAMO,PARQUE AVELLANEDA,46
201502,ARBOLADO,RECLAMO,PARQUE CHACABUCO,65
201502,ARBOLADO,RECLAMO,PARQUE CHAS,27
201502,ARBOLADO,RECLAMO,PARQUE PATRICIOS,25
201502,ARBOLADO,RECLAMO,PATERNAL,21
201502,ARBOLADO,RECLAMO,PUERTO MADERO,2
201502,ARBOLADO,RECLAMO,RECOLETA,95
201502,ARBOLADO,RECLAMO,RETIRO,8
201502,ARBOLADO,RECLAMO,SAAVEDRA,64
201502,ARBOLADO,RECLAMO,SAN CRISTOBAL,29
201502,ARBOLADO,RECLAMO,SAN NICOLAS,5
201502,ARBOLADO,RECLAMO,SAN TELMO,6
201502,ARBOLADO,RECLAMO,VELEZ SARSFIELD,26
201502,ARBOLADO,RECLAMO,VERSALLES,21
201502,ARBOLADO,RECLAMO,VILLA CRESPO,76
201502,ARBOLADO,RECLAMO,VILLA DEL PARQUE,73
201502,ARBOLADO,RECLAMO,VILLA DEVOTO,106
201502,ARBOLADO,RECLAMO,VILLA GRAL. MITRE,25
201502,ARBOLADO,RECLAMO,VILLA LUGANO,59
201502,ARBOLADO,RECLAMO,VILLA LURO,31
201502,ARBOLADO,RECLAMO,VILLA ORTUZAR,29
201502,ARBOLADO,RECLAMO,VILLA PUEYRREDON,36
201502,ARBOLADO,RECLAMO,VILLA REAL,16
201502,ARBOLADO,RECLAMO,VILLA RIACHUELO,8
201502,ARBOLADO,RECLAMO,VILLA SANTA RITA,50
201502,ARBOLADO,RECLAMO,VILLA SOLDATI,24
201502,ARBOLADO,RECLAMO,VILLA URQUIZA,132
201502,ARBOLADO,SOLICITUD,AGRONOMIA,4
201502,ARBOLADO,SOLICITUD,ALMAGRO,11
201502,ARBOLADO,SOLICITUD,BALVANERA,17
201502,ARBOLADO,SOLICITUD,BARRACAS,6
201502,ARBOLADO,SOLICITUD,BELGRANO,12
201502,ARBOLADO,SOLICITUD,BOCA,11
201502,ARBOLADO,SOLICITUD,BOEDO,6
201502,ARBOLADO,SOLICITUD,CABALLITO,28
201502,ARBOLADO,SOLICITUD,CHACARITA,7
201502,ARBOLADO,SOLICITUD,COGHLAN,9
201502,ARBOLADO,SOLICITUD,COLEGIALES,5
201502,ARBOLADO,SOLICITUD,CONSTITUCION,5
201502,ARBOLADO,SOLICITUD,FLORES,27
201502,ARBOLADO,SOLICITUD,FLORESTA,20
201502,ARBOLADO,SOLICITUD,LINIERS,35
201502,ARBOLADO,SOLICITUD,MATADEROS,24
201502,ARBOLADO,SOLICITUD,MONTE CASTRO,21
201502,ARBOLADO,SOLICITUD,NUEVA POMPEYA,16
201502,ARBOLADO,SOLICITUD,NUÑEZ,8
201502,ARBOLADO,SOLICITUD,PALERMO,20
201502,ARBOLADO,SOLICITUD,PARQUE AVELLANEDA,16
201502,ARBOLADO,SOLICITUD,PARQUE CHACABUCO,13
201502,ARBOLADO,SOLICITUD,PARQUE CHAS,9
201502,ARBOLADO,SOLICITUD,PARQUE PATRICIOS,5
201502,ARBOLADO,SOLICITUD,PATERNAL,5
201502,ARBOLADO,SOLICITUD,RECOLETA,15
201502,ARBOLADO,SOLICITUD,SAAVEDRA,19
201502,ARBOLADO,SOLICITUD,SAN CRISTOBAL,5
201502,ARBOLADO,SOLICITUD,SAN NICOLAS,1
201502,ARBOLADO,SOLICITUD,SAN TELMO,1
201502,ARBOLADO,SOLICITUD,VELEZ SARSFIELD,13
201502,ARBOLADO,SOLICITUD,VERSALLES,10
201502,ARBOLADO,SOLICITUD,VILLA CRESPO,14
201502,ARBOLADO,SOLICITUD,VILLA DEL PARQUE,24
201502,ARBOLADO,SOLICITUD,VILLA DEVOTO,49
201502,ARBOLADO,SOLICITUD,VILLA GRAL. MITRE,13
201502,ARBOLADO,SOLICITUD,VILLA LUGANO,22
201502,ARBOLADO,SOLICITUD,VILLA LURO,19
201502,ARBOLADO,SOLICITUD,VILLA ORTUZAR,11
201502,ARBOLADO,SOLICITUD,VILLA PUEYRREDON,13
201502,ARBOLADO,SOLICITUD,VILLA REAL,5
201502,ARBOLADO,SOLICITUD,VILLA RIACHUELO,4
201502,ARBOLADO,SOLICITUD,VILLA SANTA RITA,11
201502,ARBOLADO,SOLICITUD,VILLA SOLDATI,6
201502,ARBOLADO,SOLICITUD,VILLA URQUIZA,35
201502,ATENCION AL PUBLICO,QUEJA,ALMAGRO,7
201502,ATENCION AL PUBLICO,QUEJA,BALVANERA,6
201502,ATENCION AL PUBLICO,QUEJA,BELGRANO,2
201502,ATENCION AL PUBLICO,QUEJA,BOEDO,1
201502,ATENCION AL PUBLICO,QUEJA,CABALLITO,3
201502,ATENCION AL PUBLICO,QUEJA,CHACARITA,8
201502,ATENCION AL PUBLICO,QUEJA,CONSTITUCION,7
201502,ATENCION AL PUBLICO,QUEJA,FLORES,6
201502,ATENCION AL PUBLICO,QUEJA,MONSERRAT,15
201502,ATENCION AL PUBLICO,QUEJA,NUÑEZ,1
201502,ATENCION AL PUBLICO,QUEJA,PARQUE CHACABUCO,2
201502,ATENCION AL PUBLICO,QUEJA,PARQUE PATRICIOS,2
201502,ATENCION AL PUBLICO,QUEJA,RECOLETA,3
201502,ATENCION AL PUBLICO,QUEJA,RETIRO,3
201502,ATENCION AL PUBLICO,QUEJA,SAN CRISTOBAL,3
201502,ATENCION AL PUBLICO,QUEJA,SAN NICOLAS,22
201502,ATENCION AL PUBLICO,QUEJA,SAN TELMO,1
201502,ATENCION AL PUBLICO,QUEJA,VILLA CRESPO,3
201502,ATENCION AL PUBLICO,QUEJA,VILLA DEVOTO,1
201502,ATENCION AL PUBLICO,QUEJA,VILLA RIACHUELO,3
201502,ATENCION AL PUBLICO,RECLAMO,ALMAGRO,2
201502,ATENCION AL PUBLICO,RECLAMO,BALVANERA,4
201502,ATENCION AL PUBLICO,RECLAMO,BELGRANO,1
201502,ATENCION AL PUBLICO,RECLAMO,CABALLITO,2
201502,ATENCION AL PUBLICO,RECLAMO,CHACARITA,2
201502,ATENCION AL PUBLICO,RECLAMO,CONSTITUCION,4
201502,ATENCION AL PUBLICO,RECLAMO,FLORES,1
201502,ATENCION AL PUBLICO,RECLAMO,MONSERRAT,7
201502,ATENCION AL PUBLICO,RECLAMO,PALERMO,1
201502,ATENCION AL PUBLICO,RECLAMO,PARQUE CHAS,1
201502,ATENCION AL PUBLICO,RECLAMO,RECOLETA,1
201502,ATENCION AL PUBLICO,RECLAMO,RETIRO,1
201502,ATENCION AL PUBLICO,RECLAMO,SAN CRISTOBAL,1
201502,ATENCION AL PUBLICO,RECLAMO,SAN NICOLAS,5
201502,ATENCION AL PUBLICO,RECLAMO,VILLA CRESPO,6
201502,ATENCION AL PUBLICO,RECLAMO,VILLA DEVOTO,3
201502,ATENCION AL PUBLICO,RECLAMO,VILLA URQUIZA,2
201502,ATENCION SOCIAL,DENUNCIA,AGRONOMIA,2
201502,ATENCION SOCIAL,DENUNCIA,ALMAGRO,53
201502,ATENCION SOCIAL,DENUNCIA,BALVANERA,87
201502,ATENCION SOCIAL,DENUNCIA,BARRACAS,41
201502,ATENCION SOCIAL,DENUNCIA,BELGRANO,60
201502,ATENCION SOCIAL,DENUNCIA,BOCA,42
201502,ATENCION SOCIAL,DENUNCIA,BOEDO,10
201502,ATENCION SOCIAL,DENUNCIA,CABALLITO,85
201502,ATENCION SOCIAL,DENUNCIA,CHACARITA,15
201502,ATENCION SOCIAL,DENUNCIA,COGHLAN,10
201502,ATENCION SOCIAL,DENUNCIA,COLEGIALES,17
201502,ATENCION SOCIAL,DENUNCIA,CONSTITUCION,78
201502,ATENCION SOCIAL,DENUNCIA,FLORES,64
201502,ATENCION SOCIAL,DENUNCIA,FLORESTA,8
201502,ATENCION SOCIAL,DENUNCIA,LINIERS,13
201502,ATENCION SOCIAL,DENUNCIA,MATADEROS,3
201502,ATENCION SOCIAL,DENUNCIA,MONSERRAT,78
201502,ATENCION SOCIAL,DENUNCIA,MONTE CASTRO,3
201502,ATENCION SOCIAL,DENUNCIA,NUEVA POMPEYA,19
201502,ATENCION SOCIAL,DENUNCIA,NUÑEZ,7
201502,ATENCION SOCIAL,DENUNCIA,PALERMO,167
201502,ATENCION SOCIAL,DENUNCIA,PARQUE AVELLANEDA,11
201502,ATENCION SOCIAL,DENUNCIA,PARQUE CHACABUCO,15
201502,ATENCION SOCIAL,DENUNCIA,PARQUE CHAS,2
201502,ATENCION SOCIAL,DENUNCIA,PARQUE PATRICIOS,26
201502,ATENCION SOCIAL,DENUNCIA,PATERNAL,5
201502,ATENCION SOCIAL,DENUNCIA,PUERTO MADERO,1
201502,ATENCION SOCIAL,DENUNCIA,RECOLETA,156
201502,ATENCION SOCIAL,DENUNCIA,RETIRO,93
201502,ATENCION SOCIAL,DENUNCIA,SAAVEDRA,10
201502,ATENCION SOCIAL,DENUNCIA,SAN CRISTOBAL,25
201502,ATENCION SOCIAL,DENUNCIA,SAN NICOLAS,111
201502,ATENCION SOCIAL,DENUNCIA,SAN TELMO,61
201502,ATENCION SOCIAL,DENUNCIA,VELEZ SARSFIELD,4
201502,ATENCION SOCIAL,DENUNCIA,VERSALLES,4
201502,ATENCION SOCIAL,DENUNCIA,VILLA CRESPO,25
201502,ATENCION SOCIAL,DENUNCIA,VILLA DEL PARQUE,16
201502,ATENCION SOCIAL,DENUNCIA,VILLA DEVOTO,7
201502,ATENCION SOCIAL,DENUNCIA,VILLA GRAL. MITRE,6
201502,ATENCION SOCIAL,DENUNCIA,VILLA LUGANO,7
201502,ATENCION SOCIAL,DENUNCIA,VILLA LURO,3
201502,ATENCION SOCIAL,DENUNCIA,VILLA ORTUZAR,3
201502,ATENCION SOCIAL,DENUNCIA,VILLA PUEYRREDON,5
201502,ATENCION SOCIAL,DENUNCIA,VILLA SOLDATI,2
201502,ATENCION SOCIAL,DENUNCIA,VILLA URQUIZA,21
201502,AUTORSERVICIO,DENUNCIA,VILLA CRESPO,1
201502,AUTORSERVICIO,DENUNCIA,VILLA LUGANO,1
201502,AUTORSERVICIO,DENUNCIA,VILLA ORTUZAR,1
201502,AUTORSERVICIO,DENUNCIA,VILLA URQUIZA,1
201502,BANCO / CAJEROS / ENTIDADES FIN,DENUNCIA,CABALLITO,1
201502,CAFE / BAR,DENUNCIA,ALMAGRO,1
201502,CAFE / BAR,DENUNCIA,BELGRANO,3
201502,CAFE / BAR,DENUNCIA,BOEDO,1
201502,CAFE / BAR,DENUNCIA,COLEGIALES,1
201502,CAFE / BAR,DENUNCIA,MONSERRAT,1
201502,CAFE / BAR,DENUNCIA,PALERMO,5
201502,CAFE / BAR,DENUNCIA,SAN NICOLAS,2
201502,CALESITA,DENUNCIA,BARRACAS,1
201502,CALESITA,DENUNCIA,PALERMO,1
201502,CALESITA,DENUNCIA,SAAVEDRA,1
201502,CALESITA,DENUNCIA,VILLA REAL,1
201502,CARNICERIA / PESCADERIA / POLLE,DENUNCIA,BALVANERA,1
201502,CARNICERIA / PESCADERIA / POLLE,DENUNCIA,CABALLITO,1
201502,CARNICERIA / PESCADERIA / POLLE,DENUNCIA,FLORES,1
201502,CARNICERIA / PESCADERIA / POLLE,DENUNCIA,PARQUE AVELLANEDA,1
201502,CARNICERIA / PESCADERIA / POLLE,DENUNCIA,VILLA LUGANO,1
201502,CARTELERIA DE ORIENTACION,RECLAMO,ALMAGRO,1
201502,CARTELERIA DE ORIENTACION,RECLAMO,MONSERRAT,2
201502,CARTELERIA DE ORIENTACION,RECLAMO,PARQUE PATRICIOS,1
201502,CARTELERIA DE ORIENTACION,RECLAMO,SAN NICOLAS,1
201502,CARTELERIA DE ORIENTACION,RECLAMO,VILLA URQUIZA,1
201502,CASA DE COMIDAS,DENUNCIA,ALMAGRO,4
201502,CASA DE COMIDAS,DENUNCIA,BALVANERA,1
201502,CASA DE COMIDAS,DENUNCIA,BOEDO,1
201502,CASA DE COMIDAS,DENUNCIA,CABALLITO,2
201502,CASA DE COMIDAS,DENUNCIA,CONSTITUCION,2
201502,CASA DE COMIDAS,DENUNCIA,FLORES,2
201502,CASA DE COMIDAS,DENUNCIA,LINIERS,1
201502,CASA DE COMIDAS,DENUNCIA,NUEVA POMPEYA,2
201502,CASA DE COMIDAS,DENUNCIA,NUÑEZ,3
201502,CASA DE COMIDAS,DENUNCIA,PALERMO,6
201502,CASA DE COMIDAS,DENUNCIA,PARQUE CHAS,1
201502,CASA DE COMIDAS,DENUNCIA,RECOLETA,2
201502,CASA DE COMIDAS,DENUNCIA,SAN NICOLAS,5
201502,CASA DE COMIDAS,DENUNCIA,VELEZ SARSFIELD,2
201502,CASA DE COMIDAS,DENUNCIA,VILLA LUGANO,2
201502,CASA DE COMIDAS,DENUNCIA,VILLA PUEYRREDON,1
201502,CASA DE COMIDAS,DENUNCIA,VILLA URQUIZA,2
201502,CASA DE VELATORIOS,DENUNCIA,CABALLITO,1
201502,CEMENTERIOS,RECLAMO,CHACARITA,3
201502,CEMENTERIOS,RECLAMO,FLORES,4
201502,CEMENTERIOS,RECLAMO,MONTE CASTRO,1
201502,CENTRO DE REPOSO / CONVALECENCI,DENUNCIA,CABALLITO,1
201502,CENTRO DE REPOSO / CONVALECENCI,DENUNCIA,VILLA PUEYRREDON,1
201502,CINE,DENUNCIA,NUÑEZ,2
201502,CIRCO / HIPODROMO / KARTODROMO,DENUNCIA,PALERMO,10
201502,CIRCO / HIPODROMO / KARTODROMO,DENUNCIA,VILLA LUGANO,1
201502,CLUBES Y POLIDEPORTIVOS,DENUNCIA,CABALLITO,1
201502,CLUBES Y POLIDEPORTIVOS,DENUNCIA,LINIERS,1
201502,CLUBES Y POLIDEPORTIVOS,DENUNCIA,VILLA SOLDATI,1
201502,COBERTURA PORTEÃ‘A,RECLAMO,CABALLITO,2
201502,COBERTURA PORTEÃ‘A,RECLAMO,COGHLAN,1
201502,COBERTURA PORTEÃ‘A,RECLAMO,COLEGIALES,2
201502,COBERTURA PORTEÃ‘A,RECLAMO,MATADEROS,1
201502,COBERTURA PORTEÃ‘A,RECLAMO,PARQUE PATRICIOS,5
201502,COBERTURA PORTEÃ‘A,RECLAMO,RECOLETA,1
201502,COBERTURA PORTEÃ‘A,RECLAMO,RETIRO,2
201502,COBERTURA PORTEÃ‘A,RECLAMO,SAN NICOLAS,2
201502,COBERTURA PORTEÃ‘A,RECLAMO,VILLA CRESPO,2
201502,COBERTURA PORTEÃ‘A,RECLAMO,VILLA REAL,1
201502,COLECTIVO,RECLAMO,ALMAGRO,1
201502,COLECTIVO,RECLAMO,BARRACAS,1
201502,COLECTIVO,RECLAMO,BOEDO,2
201502,COLECTIVO,RECLAMO,CABALLITO,3
201502,COLECTIVO,RECLAMO,COLEGIALES,3
201502,COLECTIVO,RECLAMO,FLORESTA,1
201502,COLECTIVO,RECLAMO,LINIERS,1
201502,COLECTIVO,RECLAMO,MONSERRAT,2
201502,COLECTIVO,RECLAMO,NUEVA POMPEYA,2
201502,COLECTIVO,RECLAMO,PALERMO,7
201502,COLECTIVO,RECLAMO,PARQUE CHACABUCO,2
201502,COLECTIVO,RECLAMO,PARQUE PATRICIOS,2
201502,COLECTIVO,RECLAMO,RECOLETA,4
201502,COLECTIVO,RECLAMO,SAAVEDRA,1
201502,COLECTIVO,RECLAMO,SAN CRISTOBAL,1
201502,COLECTIVO,RECLAMO,SAN NICOLAS,1
201502,COLECTIVO,RECLAMO,SAN TELMO,2
201502,COLECTIVO,RECLAMO,VILLA CRESPO,2
201502,COLECTIVO,RECLAMO,VILLA DEL PARQUE,1
201502,COLECTIVO,RECLAMO,VILLA LUGANO,3
201502,COLECTIVO,RECLAMO,VILLA ORTUZAR,2
201502,COLECTIVO,RECLAMO,VILLA SANTA RITA,1
201502,COLECTIVO,RECLAMO,VILLA SOLDATI,1
201502,COLECTIVO,SOLICITUD,ALMAGRO,1
201502,COLECTIVO,SOLICITUD,BALVANERA,1
201502,COLECTIVO,SOLICITUD,BOCA,1
201502,COLECTIVO,SOLICITUD,CABALLITO,1
201502,COLECTIVO,SOLICITUD,CHACARITA,2
201502,COLECTIVO,SOLICITUD,COLEGIALES,1
201502,COLECTIVO,SOLICITUD,CONSTITUCION,1
201502,COLECTIVO,SOLICITUD,FLORESTA,3
201502,COLECTIVO,SOLICITUD,MATADEROS,4
201502,COLECTIVO,SOLICITUD,MONSERRAT,1
201502,COLECTIVO,SOLICITUD,MONTE CASTRO,1
201502,COLECTIVO,SOLICITUD,NUEVA POMPEYA,1
201502,COLECTIVO,SOLICITUD,PALERMO,3
201502,COLECTIVO,SOLICITUD,PARQUE AVELLANEDA,1
201502,COLECTIVO,SOLICITUD,RECOLETA,3
201502,COLECTIVO,SOLICITUD,RETIRO,2
201502,COLECTIVO,SOLICITUD,SAAVEDRA,4
201502,COLECTIVO,SOLICITUD,SAN CRISTOBAL,1
201502,COLECTIVO,SOLICITUD,SAN NICOLAS,1
201502,COLECTIVO,SOLICITUD,VILLA GRAL. MITRE,2
201502,COLECTIVO,SOLICITUD,VILLA LURO,1
201502,COLECTIVO,SOLICITUD,VILLA SANTA RITA,1
201502,COLECTIVO,SOLICITUD,VILLA URQUIZA,1
201502,CONCESIONARIO DE AUTOS / VENTA,DENUNCIA,VILLA URQUIZA,1
201502,CONSULTORIO / CENTRO MEDICO / P,DENUNCIA,ALMAGRO,1
201502,CONSULTORIO / CENTRO MEDICO / P,DENUNCIA,CABALLITO,1
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,AGRONOMIA,3
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,ALMAGRO,15
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,BALVANERA,9
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,BARRACAS,8
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,BELGRANO,12
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,BOCA,3
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,BOEDO,11
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,CABALLITO,17
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,COGHLAN,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,COLEGIALES,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,CONSTITUCION,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,FLORES,9
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,FLORESTA,3
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,LINIERS,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,MATADEROS,6
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,MONSERRAT,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,NUEVA POMPEYA,4
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,NUÑEZ,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PALERMO,26
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PARQUE AVELLANEDA,7
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PARQUE CHACABUCO,6
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PARQUE CHAS,3
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PARQUE PATRICIOS,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PATERNAL,7
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,PUERTO MADERO,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,RECOLETA,13
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,RETIRO,1
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,SAAVEDRA,1
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,SAN CRISTOBAL,5
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,SAN NICOLAS,6
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,SAN TELMO,6
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VELEZ SARSFIELD,8
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VERSALLES,3
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA CRESPO,7
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA DEL PARQUE,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA DEVOTO,9
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA GRAL. MITRE,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA LUGANO,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA LURO,1
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA ORTUZAR,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA PUEYRREDON,1
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA RIACHUELO,2
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA SANTA RITA,3
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA SOLDATI,6
201502,CONTROL DE OBRAS Y CONSTRUCCION,DENUNCIA,VILLA URQUIZA,15
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,AGRONOMIA,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,ALMAGRO,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,BELGRANO,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,COLEGIALES,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,CONSTITUCION,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,FLORES,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,PALERMO,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,RETIRO,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,SAN CRISTOBAL,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,SAN TELMO,1
201502,DENUNCIAS SOBRE INCONDUCTAS REF,RECLAMO,VILLA PUEYRREDON,1
201502,DEPOSITO,DENUNCIA,BALVANERA,1
201502,DEPOSITO,DENUNCIA,MONTE CASTRO,1
201502,DEPOSITO,DENUNCIA,PARQUE CHACABUCO,3
201502,DEPOSITO DE MAQUINARIA / EQUIPA,DENUNCIA,CABALLITO,1
201502,DEPOSITO DE MAQUINARIA / EQUIPA,DENUNCIA,PARQUE CHACABUCO,1
201502,DEPOSITO DE MAQUINARIA / EQUIPA,DENUNCIA,VILLA CRESPO,1
201502,DEPOSITO DE MATERIALES PARA CON,DENUNCIA,VILLA URQUIZA,1
201502,DEPOSITO DE TEXTIL Y AFINES,DENUNCIA,FLORESTA,2
201502,DESARROLLO URBANO,RECLAMO,BARRACAS,1
201502,DESARROLLO URBANO,RECLAMO,COLEGIALES,1
201502,DESARROLLO URBANO,RECLAMO,PALERMO,2
201502,DESARROLLO URBANO,RECLAMO,PARQUE CHACABUCO,1
201502,DESARROLLO URBANO,RECLAMO,RECOLETA,1
201502,DESARROLLO URBANO,RECLAMO,SAN TELMO,3
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,BALVANERA,1
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,NUÑEZ,1
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,PALERMO,1
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,PARQUE CHACABUCO,1
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,SAN CRISTOBAL,4
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,SAN NICOLAS,1
201502,DESPENSA / ALMACEN / HELADERIA,DENUNCIA,VILLA ORTUZAR,1
201502,DISCOTECA,DENUNCIA,PALERMO,2
201502,DISCOTECA,DENUNCIA,VILLA URQUIZA,1
201502,DISTRIBUIDORA,DENUNCIA,SAN NICOLAS,1
201502,EMERGENCIAS,RECLAMO,BALVANERA,1
201502,EMERGENCIAS,RECLAMO,CABALLITO,2
201502,EMERGENCIAS,RECLAMO,FLORESTA,1
201502,EMERGENCIAS,RECLAMO,PALERMO,2
201502,EMERGENCIAS,RECLAMO,RECOLETA,4
201502,EMERGENCIAS,RECLAMO,SAN NICOLAS,1
201502,EMERGENCIAS,RECLAMO,VILLA CRESPO,1
201502,EMERGENCIAS,RECLAMO,VILLA DEVOTO,1
201502,EMERGENCIAS,RECLAMO,VILLA URQUIZA,2
201502,EMERGENCIAS EN SUBTE,RECLAMO,ALMAGRO,2
201502,EMERGENCIAS EN SUBTE,RECLAMO,BELGRANO,1
201502,EMERGENCIAS EN SUBTE,RECLAMO,CABALLITO,1
201502,EMERGENCIAS EN SUBTE,RECLAMO,CONSTITUCION,1
201502,EMERGENCIAS EN SUBTE,RECLAMO,MONSERRAT,1
201502,EMERGENCIAS EN SUBTE,RECLAMO,SAN NICOLAS,1
201502,EMPRESA DE SERVICIOS DE LIMPIEZ,DENUNCIA,PALERMO,1
201502,EMPRESA DE SERVICIOS DE LIMPIEZ,DENUNCIA,PARQUE CHACABUCO,1
201502,ESPACIO PUBLICO,RECLAMO,AGRONOMIA,3
201502,ESPACIO PUBLICO,RECLAMO,ALMAGRO,20
201502,ESPACIO PUBLICO,RECLAMO,BALVANERA,20
201502,ESPACIO PUBLICO,RECLAMO,BARRACAS,14
201502,ESPACIO PUBLICO,RECLAMO,BELGRANO,10
201502,ESPACIO PUBLICO,RECLAMO,BOCA,6
201502,ESPACIO PUBLICO,RECLAMO,BOEDO,9
201502,ESPACIO PUBLICO,RECLAMO,CABALLITO,37
201502,ESPACIO PUBLICO,RECLAMO,CHACARITA,6
201502,ESPACIO PUBLICO,RECLAMO,COGHLAN,1
201502,ESPACIO PUBLICO,RECLAMO,COLEGIALES,7
201502,ESPACIO PUBLICO,RECLAMO,CONSTITUCION,2
201502,ESPACIO PUBLICO,RECLAMO,FLORES,27
201502,ESPACIO PUBLICO,RECLAMO,FLORESTA,5
201502,ESPACIO PUBLICO,RECLAMO,LINIERS,5
201502,ESPACIO PUBLICO,RECLAMO,MATADEROS,7
201502,ESPACIO PUBLICO,RECLAMO,MONSERRAT,5
201502,ESPACIO PUBLICO,RECLAMO,MONTE CASTRO,3
201502,ESPACIO PUBLICO,RECLAMO,NUEVA POMPEYA,2
201502,ESPACIO PUBLICO,RECLAMO,PALERMO,41
201502,ESPACIO PUBLICO,RECLAMO,PARQUE AVELLANEDA,4
201502,ESPACIO PUBLICO,RECLAMO,PARQUE CHACABUCO,7
201502,ESPACIO PUBLICO,RECLAMO,PARQUE CHAS,5
201502,ESPACIO PUBLICO,RECLAMO,PARQUE PATRICIOS,1
201502,ESPACIO PUBLICO,RECLAMO,PATERNAL,3
201502,ESPACIO PUBLICO,RECLAMO,PUERTO MADERO,4
201502,ESPACIO PUBLICO,RECLAMO,RECOLETA,16
